protein1 protein2 experimental database textmining combined_score
224308.BSU01330 224308.BSU01250 969 931 232 998
224308.BSU01330 224308.BSU28230 634 0 0 634
224308.BSU01330 224308.BSU15740 163 0 0 163
224308.BSU01330 224308.BSU15780 641 0 0 641
224308.BSU01330 224308.BSU30490 445 0 0 445
224308.BSU01330 224308.BSU05120 267 0 0 267
224308.BSU01330 224308.BSU00990 729 0 0 729
224308.BSU01330 224308.BSU29180 806 0 0 806
224308.BSU01330 224308.BSU02290 194 0 0 194
224308.BSU01330 224308.BSU16620 730 567 0 878
224308.BSU01330 224308.BSU22030 366 563 0 711
224308.BSU01330 224308.BSU12420 560 0 0 560
224308.BSU01330 224308.BSU35290 849 0 0 849
224308.BSU01330 224308.BSU16050 271 0 0 271
224308.BSU01330 224308.BSU14230 214 0 0 214
224308.BSU01330 224308.BSU16520 861 0 0 861
224308.BSU01330 224308.BSU00630 0 540 0 540
224308.BSU01340 224308.BSU41060 969 0 0 969
224308.BSU01340 224308.BSU01300 969 0 0 969
224308.BSU01340 224308.BSU14430 550 0 0 550
224308.BSU01340 224308.BSU15080 969 0 232 975
224308.BSU01340 224308.BSU39110 497 0 107 531
224308.BSU01340 224308.BSU40910 969 0 0 969
224308.BSU01340 224308.BSU02040 244 0 0 243
224308.BSU01340 224308.BSU35310 969 0 0 969
224308.BSU01340 224308.BSU15720 589 0 0 589
224308.BSU01340 224308.BSU01500 969 0 0 969
224308.BSU01340 224308.BSU01320 969 836 231 995
224308.BSU01340 224308.BSU24900 969 0 0 968
224308.BSU01340 224308.BSU23880 800 0 0 800
224308.BSU01340 224308.BSU01170 969 510 223 987
224308.BSU01340 224308.BSU16680 969 0 0 969
224308.BSU01340 224308.BSU01180 969 821 0 994
224308.BSU01340 224308.BSU01040 969 821 0 994
224308.BSU01340 224308.BSU33600 845 0 0 845
224308.BSU01340 224308.BSU40890 969 0 0 969
224308.BSU01340 224308.BSU15990 969 0 0 969
224308.BSU01340 224308.BSU01270 969 709 231 992
224308.BSU01340 224308.BSU01360 834 0 0 834
224308.BSU01340 224308.BSU04580 497 0 107 531
224308.BSU01340 224308.BSU30870 659 0 0 659
224308.BSU01340 224308.BSU15980 966 0 0 966
224308.BSU01340 224308.BSU15460 238 0 0 237
224308.BSU01340 224308.BSU01280 969 376 231 984
224308.BSU01340 224308.BSU16040 969 0 0 969
224308.BSU01340 224308.BSU01050 844 0 0 844
224308.BSU01340 224308.BSU27940 969 0 0 969
224308.BSU01340 224308.BSU25950 244 0 0 243
224308.BSU01340 224308.BSU35440 222 0 0 222
224308.BSU01340 224308.BSU25410 969 0 0 969
224308.BSU01340 224308.BSU25470 507 0 0 507
224308.BSU01340 224308.BSU01070 546 0 0 546
224308.BSU01340 224308.BSU25670 627 0 0 627
224308.BSU01340 224308.BSU01440 969 0 0 969
224308.BSU01340 224308.BSU08880 729 0 0 729
224308.BSU01340 224308.BSU16600 512 0 0 512
224308.BSU01340 224308.BSU01130 856 0 0 856
224308.BSU01340 224308.BSU28850 969 0 0 969
224308.BSU01340 224308.BSU19150 432 0 0 432
224308.BSU01340 224308.BSU01030 969 626 232 990
224308.BSU01340 224308.BSU37070 944 0 0 943
224308.BSU01340 224308.BSU17420 228 0 0 227
224308.BSU01340 224308.BSU01090 730 477 0 852
224308.BSU01340 224308.BSU00920 861 807 0 972
224308.BSU01340 224308.BSU37150 628 0 0 628
224308.BSU01340 224308.BSU01410 969 0 0 969
224308.BSU01340 224308.BSU01389 861 788 215 974
224308.BSU01340 224308.BSU09210 238 0 0 237
224308.BSU01340 224308.BSU12750 244 0 0 243
224308.BSU01340 224308.BSU29660 969 0 231 975
224308.BSU01340 224308.BSU00520 861 0 212 885
224308.BSU01340 224308.BSU01400 969 0 0 969
224308.BSU01340 224308.BSU01150 969 0 0 969
224308.BSU01340 224308.BSU01120 861 0 0 861
224308.BSU01340 224308.BSU25510 852 0 0 852
224308.BSU01340 224308.BSU00590 898 0 0 898
224308.BSU01340 224308.BSU07370 550 0 0 550
224308.BSU01340 224308.BSU01100 969 0 0 969
224308.BSU01340 224308.BSU01430 554 0 0 554
224308.BSU01340 224308.BSU01160 969 698 0 990
224308.BSU01340 224308.BSU01350 969 724 229 992
224308.BSU01340 224308.BSU01010 321 0 0 321
224308.BSU01340 224308.BSU32770 169 0 0 169
224308.BSU01340 224308.BSU21930 259 0 0 258
224308.BSU01340 224308.BSU01080 534 0 0 534
224308.BSU01340 224308.BSU01310 969 809 0 993
224308.BSU01340 224308.BSU28860 969 0 0 969
224308.BSU01340 224308.BSU01230 969 389 0 980
224308.BSU01340 224308.BSU01240 969 772 0 992
224308.BSU01340 224308.BSU01220 969 0 0 969
224308.BSU01340 224308.BSU15640 843 0 0 842
224308.BSU01340 224308.BSU01290 943 0 0 943
224308.BSU01340 224308.BSU05950 550 0 0 550
224308.BSU01340 224308.BSU14560 589 0 0 589
224308.BSU01340 224308.BSU01390 207 0 0 207
224308.BSU01340 224308.BSU01210 969 839 0 994
224308.BSU01340 224308.BSU07690 714 0 0 714
224308.BSU01340 224308.BSU27600 870 0 0 869
224308.BSU01340 224308.BSU30180 659 0 0 659
224308.BSU01340 224308.BSU25550 969 0 0 969
224308.BSU01340 224308.BSU28580 800 0 0 800
224308.BSU01340 224308.BSU07430 497 0 107 531
224308.BSU01340 224308.BSU01020 985 132 231 989
224308.BSU01340 224308.BSU22880 754 0 0 754
224308.BSU01340 224308.BSU00950 800 0 0 800
224308.BSU01340 224308.BSU16910 512 0 0 512
224308.BSU01340 224308.BSU11620 238 0 0 237
224308.BSU01340 224308.BSU33630 512 0 0 512
224308.BSU01340 224308.BSU16490 969 0 0 969
224308.BSU01340 224308.BSU27920 534 0 0 534
224308.BSU01340 224308.BSU01190 969 339 232 983
224308.BSU01340 224308.BSU07280 659 0 0 659
224308.BSU01340 224308.BSU14620 169 0 0 169
224308.BSU01340 224308.BSU01380 714 0 0 714
224308.BSU01340 224308.BSU09100 259 0 0 258
224308.BSU01340 224308.BSU16630 859 0 0 859
224308.BSU01340 224308.BSU05610 906 0 0 906
224308.BSU01340 224308.BSU01000 512 0 0 512
224308.BSU01340 224308.BSU01420 969 0 0 969
224308.BSU01340 224308.BSU30700 730 0 0 730
224308.BSU01340 224308.BSU24450 861 0 0 861
224308.BSU01340 224308.BSU01200 969 0 227 975
224308.BSU01340 224308.BSU15240 512 0 0 512
224308.BSU01340 224308.BSU17430 778 0 0 778
224308.BSU01340 224308.BSU28230 512 0 0 512
224308.BSU01340 224308.BSU15740 729 0 0 729
224308.BSU01340 224308.BSU15950 790 0 0 790
224308.BSU01340 224308.BSU01250 969 0 231 975
224308.BSU01340 224308.BSU01110 969 0 0 969
224308.BSU01340 224308.BSU16620 730 477 0 852
224308.BSU01340 224308.BSU29180 849 0 0 849
224308.BSU01340 224308.BSU00990 729 0 0 729
224308.BSU01340 224308.BSU05120 259 0 0 258
224308.BSU01340 224308.BSU16520 778 0 0 778
224308.BSU01340 224308.BSU16050 922 0 0 922
224308.BSU01340 224308.BSU35290 589 0 0 589
224308.BSU01340 224308.BSU14230 169 0 0 169
224308.BSU01340 224308.BSU01330 969 0 0 969
224308.BSU01340 224308.BSU38680 512 0 0 512
224308.BSU01340 224308.BSU25140 497 0 107 531
224308.BSU01340 224308.BSU40500 969 0 0 969
224308.BSU01340 224308.BSU01260 969 376 232 984
224308.BSU01340 224308.BSU25620 778 0 0 778
224308.BSU01340 224308.BSU27960 969 0 0 969
224308.BSU01340 224308.BSU01490 969 702 0 990
224308.BSU01340 224308.BSU15820 969 0 0 969
224308.BSU01340 224308.BSU15690 512 0 0 512
224308.BSU01340 224308.BSU35300 512 0 0 512
224308.BSU01340 224308.BSU37010 756 0 0 756
224308.BSU01340 224308.BSU07420 550 0 0 550
224308.BSU01350 224308.BSU25670 729 0 0 729
224308.BSU01350 224308.BSU01440 969 0 0 969
224308.BSU01350 224308.BSU10270 525 0 0 525
224308.BSU01350 224308.BSU16600 524 0 0 524
224308.BSU01350 224308.BSU08880 729 0 0 729
224308.BSU01350 224308.BSU01130 861 0 0 861
224308.BSU01350 224308.BSU28850 969 0 0 969
224308.BSU01350 224308.BSU19150 244 0 0 243
224308.BSU01350 224308.BSU01030 969 136 232 977
224308.BSU01350 224308.BSU37070 944 0 0 943
224308.BSU01350 224308.BSU17420 240 0 0 239
224308.BSU01350 224308.BSU01090 730 376 0 824
224308.BSU01350 224308.BSU37120 265 0 0 265
224308.BSU01350 224308.BSU23360 752 0 0 752
224308.BSU01350 224308.BSU00920 861 618 0 944
224308.BSU01350 224308.BSU37150 219 0 0 219
224308.BSU01350 224308.BSU01410 969 0 0 969
224308.BSU01350 224308.BSU01389 861 556 212 947
224308.BSU01350 224308.BSU09210 613 0 0 613
224308.BSU01350 224308.BSU12750 244 0 0 243
224308.BSU01350 224308.BSU29660 969 0 0 969
224308.BSU01350 224308.BSU00520 861 0 0 861
224308.BSU01350 224308.BSU03510 499 0 0 499
224308.BSU01350 224308.BSU01400 969 0 0 969
224308.BSU01350 224308.BSU21680 321 0 0 321
224308.BSU01350 224308.BSU35060 252 0 0 252
224308.BSU01350 224308.BSU01150 969 0 231 975
224308.BSU01350 224308.BSU01120 861 0 0 861
224308.BSU01350 224308.BSU02700 265 0 0 265
224308.BSU01350 224308.BSU25510 852 0 0 852
224308.BSU01350 224308.BSU00590 898 0 0 898
224308.BSU01350 224308.BSU07370 550 0 0 550
224308.BSU01350 224308.BSU01100 969 0 0 969
224308.BSU01350 224308.BSU01160 969 714 231 992
224308.BSU01350 224308.BSU01430 518 0 0 518
224308.BSU01350 224308.BSU01010 321 0 0 321
224308.BSU01350 224308.BSU21930 257 0 0 256
224308.BSU01350 224308.BSU01080 516 0 0 516
224308.BSU01350 224308.BSU01310 969 509 230 987
224308.BSU01350 224308.BSU15930 851 0 0 851
224308.BSU01350 224308.BSU01230 969 478 0 983
224308.BSU01350 224308.BSU28860 984 0 0 983
224308.BSU01350 224308.BSU01240 969 389 231 984
224308.BSU01350 224308.BSU39670 265 0 0 265
224308.BSU01350 224308.BSU12210 252 0 0 252
224308.BSU01350 224308.BSU40360 197 0 0 197
224308.BSU01350 224308.BSU15640 839 0 0 838
224308.BSU01350 224308.BSU01220 969 0 0 969
224308.BSU01350 224308.BSU01290 943 0 0 943
224308.BSU01350 224308.BSU28540 533 0 0 533
224308.BSU01350 224308.BSU05950 550 0 0 550
224308.BSU01350 224308.BSU18000 698 0 0 698
224308.BSU01350 224308.BSU23070 321 0 0 321
224308.BSU01350 224308.BSU14560 589 0 0 589
224308.BSU01350 224308.BSU17170 533 0 0 533
224308.BSU01350 224308.BSU25020 729 0 0 729
224308.BSU01350 224308.BSU41060 969 0 0 969
224308.BSU01350 224308.BSU22730 656 0 0 656
224308.BSU01350 224308.BSU01300 969 0 0 969
224308.BSU01350 224308.BSU39110 549 0 0 549
224308.BSU01350 224308.BSU14430 550 0 0 550
224308.BSU01350 224308.BSU15080 969 0 0 969
224308.BSU01350 224308.BSU40910 969 0 0 969
224308.BSU01350 224308.BSU02040 244 0 0 243
224308.BSU01350 224308.BSU35310 969 0 0 969
224308.BSU01350 224308.BSU00690 672 0 0 672
224308.BSU01350 224308.BSU15720 589 0 0 589
224308.BSU01350 224308.BSU38870 857 0 0 857
224308.BSU01350 224308.BSU01500 969 0 0 969
224308.BSU01350 224308.BSU28190 730 0 0 730
224308.BSU01350 224308.BSU01320 969 781 0 992
224308.BSU01350 224308.BSU24900 969 0 0 968
224308.BSU01350 224308.BSU23880 800 0 0 800
224308.BSU01350 224308.BSU15410 247 0 0 246
224308.BSU01350 224308.BSU09880 533 0 0 533
224308.BSU01350 224308.BSU01170 984 136 231 988
224308.BSU01350 224308.BSU16680 969 0 0 969
224308.BSU01350 224308.BSU01040 969 702 231 992
224308.BSU01350 224308.BSU17230 252 0 0 252
224308.BSU01350 224308.BSU01180 969 702 0 990
224308.BSU01350 224308.BSU02100 252 0 0 252
224308.BSU01350 224308.BSU18220 533 0 0 533
224308.BSU01350 224308.BSU33600 845 0 0 845
224308.BSU01350 224308.BSU15990 969 0 0 969
224308.BSU01350 224308.BSU40890 969 0 0 969
224308.BSU01350 224308.BSU01270 969 123 0 971
224308.BSU01350 224308.BSU17200 499 0 0 499
224308.BSU01350 224308.BSU01360 832 0 0 832
224308.BSU01350 224308.BSU04580 549 0 0 549
224308.BSU01350 224308.BSU28560 525 0 0 525
224308.BSU01350 224308.BSU15980 964 0 0 964
224308.BSU01350 224308.BSU30870 665 0 0 665
224308.BSU01350 224308.BSU17180 934 0 0 934
224308.BSU01350 224308.BSU15460 613 0 0 613
224308.BSU01350 224308.BSU26510 505 0 0 505
224308.BSU01350 224308.BSU01280 969 389 0 980
224308.BSU01350 224308.BSU16040 969 0 0 969
224308.BSU01350 224308.BSU01050 861 0 231 888
224308.BSU01350 224308.BSU30790 525 0 0 525
224308.BSU01350 224308.BSU27940 969 0 0 969
224308.BSU01350 224308.BSU07250 252 0 0 252
224308.BSU01350 224308.BSU25950 244 0 0 243
224308.BSU01350 224308.BSU12900 197 0 0 197
224308.BSU01350 224308.BSU28650 729 0 0 729
224308.BSU01350 224308.BSU35440 245 0 0 244
224308.BSU01350 224308.BSU25410 969 0 0 969
224308.BSU01350 224308.BSU32840 533 0 0 533
224308.BSU01350 224308.BSU01070 726 0 0 726
224308.BSU01350 224308.BSU25470 493 0 0 493
224308.BSU01350 224308.BSU28230 634 0 0 634
224308.BSU01350 224308.BSU15740 730 0 0 730
224308.BSU01350 224308.BSU15950 787 0 0 787
224308.BSU01350 224308.BSU28950 729 0 0 729
224308.BSU01350 224308.BSU01250 969 0 0 969
224308.BSU01350 224308.BSU01110 969 0 231 975
224308.BSU01350 224308.BSU15920 499 0 0 499
224308.BSU01350 224308.BSU16620 730 376 0 824
224308.BSU01350 224308.BSU29180 845 0 0 845
224308.BSU01350 224308.BSU00990 729 0 0 729
224308.BSU01350 224308.BSU05120 257 0 0 256
224308.BSU01350 224308.BSU16520 861 0 0 861
224308.BSU01350 224308.BSU16050 943 0 0 943
224308.BSU01350 224308.BSU35290 854 0 0 854
224308.BSU01350 224308.BSU24540 505 0 0 505
224308.BSU01350 224308.BSU12420 672 0 0 672
224308.BSU01350 224308.BSU01330 969 0 230 975
224308.BSU01350 224308.BSU00960 729 0 0 729
224308.BSU01350 224308.BSU38680 512 0 0 512
224308.BSU01350 224308.BSU25140 549 0 0 549
224308.BSU01350 224308.BSU27160 252 0 0 252
224308.BSU01350 224308.BSU30310 505 0 0 505
224308.BSU01350 224308.BSU19330 729 0 0 729
224308.BSU01350 224308.BSU40500 969 0 232 975
224308.BSU01350 224308.BSU01260 969 389 0 980
224308.BSU01350 224308.BSU25620 861 0 0 861
224308.BSU01350 224308.BSU17160 533 0 0 533
224308.BSU01350 224308.BSU27960 984 0 0 983
224308.BSU01350 224308.BSU01490 969 749 0 991
224308.BSU01350 224308.BSU15820 969 0 0 969
224308.BSU01350 224308.BSU30190 252 0 0 252
224308.BSU01350 224308.BSU23890 213 0 0 213
224308.BSU01350 224308.BSU02530 729 0 0 729
224308.BSU01350 224308.BSU31960 499 0 0 499
224308.BSU01350 224308.BSU15690 512 0 0 512
224308.BSU01350 224308.BSU35300 512 0 0 512
224308.BSU01350 224308.BSU37010 846 0 0 846
224308.BSU01350 224308.BSU18250 525 0 0 525
224308.BSU01350 224308.BSU07420 550 0 0 550
224308.BSU01350 224308.BSU03490 499 0 0 499
224308.BSU01350 224308.BSU01210 969 788 0 993
224308.BSU01350 224308.BSU26530 505 0 0 505
224308.BSU01350 224308.BSU07690 540 0 0 540
224308.BSU01350 224308.BSU08350 265 0 0 265
224308.BSU01350 224308.BSU17130 499 0 0 499
224308.BSU01350 224308.BSU27600 949 0 0 949
224308.BSU01350 224308.BSU30180 665 0 0 665
224308.BSU01350 224308.BSU41040 213 0 0 213
224308.BSU01350 224308.BSU26640 321 0 0 321
224308.BSU01350 224308.BSU04170 525 0 0 525
224308.BSU01350 224308.BSU25550 969 0 0 969
224308.BSU01350 224308.BSU35220 197 0 0 197
224308.BSU01350 224308.BSU28580 800 0 0 800
224308.BSU01350 224308.BSU07430 549 0 0 549
224308.BSU01350 224308.BSU01020 985 115 232 989
224308.BSU01350 224308.BSU37560 729 0 0 729
224308.BSU01350 224308.BSU22880 788 0 0 788
224308.BSU01350 224308.BSU00950 800 0 0 800
224308.BSU01350 224308.BSU18560 321 0 0 321
224308.BSU01350 224308.BSU16910 512 0 0 512
224308.BSU01350 224308.BSU11620 613 0 0 613
224308.BSU01350 224308.BSU01340 969 724 229 992
224308.BSU01350 224308.BSU33630 512 0 0 512
224308.BSU01350 224308.BSU16490 969 0 0 969
224308.BSU01350 224308.BSU25320 709 0 0 709
224308.BSU01350 224308.BSU27920 729 0 0 729
224308.BSU01350 224308.BSU01190 969 348 0 979
224308.BSU01350 224308.BSU17220 499 0 0 499
224308.BSU01350 224308.BSU26740 252 0 0 252
224308.BSU01350 224308.BSU07280 665 0 0 665
224308.BSU01350 224308.BSU10360 525 0 0 525
224308.BSU01350 224308.BSU17210 499 0 0 499
224308.BSU01350 224308.BSU41020 835 0 0 835
224308.BSU01350 224308.BSU09100 257 0 0 256
224308.BSU01350 224308.BSU01380 540 0 0 540
224308.BSU01350 224308.BSU16630 861 0 0 861
224308.BSU01350 224308.BSU33000 197 0 0 197
224308.BSU01350 224308.BSU38520 499 0 0 499
224308.BSU01350 224308.BSU05610 906 0 0 906
224308.BSU01350 224308.BSU01000 512 0 0 512
224308.BSU01350 224308.BSU01420 969 0 0 969
224308.BSU01350 224308.BSU30700 730 0 0 730
224308.BSU01350 224308.BSU24450 861 0 0 861
224308.BSU01350 224308.BSU01200 969 0 0 969
224308.BSU01350 224308.BSU15240 512 0 0 512
224308.BSU01350 224308.BSU17430 831 0 0 831
224308.BSU01350 224308.BSU25460 729 0 0 729
224308.BSU01360 224308.BSU01260 837 0 232 869
224308.BSU01360 224308.BSU01310 836 0 0 836
224308.BSU01360 224308.BSU01490 836 0 0 836
224308.BSU01360 224308.BSU27960 512 0 0 512
224308.BSU01360 224308.BSU01160 836 0 0 836
224308.BSU01360 224308.BSU01100 800 0 0 800
224308.BSU01360 224308.BSU01350 832 0 0 832
224308.BSU01360 224308.BSU40500 512 0 0 512
224308.BSU01360 224308.BSU10300 251 0 0 250
224308.BSU01360 224308.BSU38400 251 0 0 250
224308.BSU01360 224308.BSU35300 861 900 405 991
224308.BSU01360 224308.BSU09950 0 0 192 192
224308.BSU01360 224308.BSU15820 512 0 0 512
224308.BSU01360 224308.BSU16120 231 0 0 230
224308.BSU01360 224308.BSU38090 251 0 0 250
224308.BSU01360 224308.BSU01230 835 0 0 835
224308.BSU01360 224308.BSU28860 512 0 0 512
224308.BSU01360 224308.BSU01240 860 0 0 860
224308.BSU01360 224308.BSU01220 802 0 0 802
224308.BSU01360 224308.BSU01290 693 0 0 693
224308.BSU01360 224308.BSU02530 0 0 200 200
224308.BSU01360 224308.BSU23890 543 900 221 961
224308.BSU01360 224308.BSU13190 251 0 0 250
224308.BSU01360 224308.BSU01410 802 0 0 802
224308.BSU01360 224308.BSU00920 819 0 0 819
224308.BSU01360 224308.BSU08880 693 0 0 693
224308.BSU01360 224308.BSU15950 512 900 215 958
224308.BSU01360 224308.BSU01250 803 0 0 803
224308.BSU01360 224308.BSU28850 512 0 0 512
224308.BSU01360 224308.BSU01440 512 0 0 512
224308.BSU01360 224308.BSU17420 0 0 208 208
224308.BSU01360 224308.BSU01090 577 0 0 577
224308.BSU01360 224308.BSU01110 800 0 0 800
224308.BSU01360 224308.BSU27700 0 900 439 941
224308.BSU01360 224308.BSU01030 778 0 0 778
224308.BSU01360 224308.BSU01330 800 0 0 800
224308.BSU01360 224308.BSU29660 800 0 0 800
224308.BSU01360 224308.BSU17260 251 0 0 250
224308.BSU01360 224308.BSU00520 512 0 0 512
224308.BSU01360 224308.BSU01389 657 0 0 657
224308.BSU01360 224308.BSU16620 577 0 0 577
224308.BSU01360 224308.BSU01150 800 0 0 800
224308.BSU01360 224308.BSU00990 321 0 0 321
224308.BSU01360 224308.BSU01400 321 0 0 321
224308.BSU01360 224308.BSU10770 251 0 0 250
224308.BSU01360 224308.BSU01270 859 0 0 859
224308.BSU01360 224308.BSU30870 338 0 0 338
224308.BSU01360 224308.BSU15980 512 900 0 949
224308.BSU01360 224308.BSU15990 512 0 0 512
224308.BSU01360 224308.BSU40890 512 0 0 512
224308.BSU01360 224308.BSU02720 0 0 212 212
224308.BSU01360 224308.BSU07280 338 0 0 338
224308.BSU01360 224308.BSU04260 231 0 0 230
224308.BSU01360 224308.BSU01200 803 0 0 803
224308.BSU01360 224308.BSU25470 222 0 229 374
224308.BSU01360 224308.BSU25460 0 0 200 200
224308.BSU01360 224308.BSU15240 685 0 0 685
224308.BSU01360 224308.BSU25410 512 0 0 512
224308.BSU01360 224308.BSU01000 861 900 982 999
224308.BSU01360 224308.BSU01420 800 0 0 800
224308.BSU01360 224308.BSU16040 512 0 0 512
224308.BSU01360 224308.BSU13990 0 0 355 355
224308.BSU01360 224308.BSU01280 836 0 0 836
224308.BSU01360 224308.BSU15300 251 0 0 250
224308.BSU01360 224308.BSU27940 512 0 0 512
224308.BSU01360 224308.BSU25550 512 0 0 512
224308.BSU01360 224308.BSU40910 512 0 0 512
224308.BSU01360 224308.BSU01500 512 0 0 512
224308.BSU01360 224308.BSU00720 0 0 192 192
224308.BSU01360 224308.BSU01020 798 0 0 798
224308.BSU01360 224308.BSU01210 853 0 0 853
224308.BSU01360 224308.BSU15080 512 0 0 512
224308.BSU01360 224308.BSU41040 543 900 232 961
224308.BSU01360 224308.BSU30180 338 0 0 338
224308.BSU01360 224308.BSU41060 512 0 0 512
224308.BSU01360 224308.BSU01300 799 0 0 799
224308.BSU01360 224308.BSU01190 836 0 0 836
224308.BSU01360 224308.BSU01180 859 0 0 859
224308.BSU01360 224308.BSU01040 800 0 0 800
224308.BSU01360 224308.BSU16680 799 0 0 799
224308.BSU01360 224308.BSU24630 0 0 210 210
224308.BSU01360 224308.BSU27650 996 900 776 999
224308.BSU01360 224308.BSU24900 321 0 0 321
224308.BSU01360 224308.BSU01320 837 0 0 837
224308.BSU01360 224308.BSU33630 861 900 980 999
224308.BSU01360 224308.BSU01170 852 0 0 852
224308.BSU01360 224308.BSU16490 798 0 0 798
224308.BSU01360 224308.BSU01340 834 0 0 834
224308.BSU01370 224308.BSU21590 241 0 0 240
224308.BSU01370 224308.BSU36280 265 0 0 265
224308.BSU01370 224308.BSU17500 241 0 0 240
224308.BSU01370 224308.BSU15680 354 0 0 354
224308.BSU01370 224308.BSU33040 0 0 200 200
224308.BSU01370 224308.BSU24580 265 0 0 265
224308.BSU01370 224308.BSU29740 526 0 0 526
224308.BSU01370 224308.BSU33900 321 0 0 321
224308.BSU01370 224308.BSU25470 272 0 0 272
224308.BSU01370 224308.BSU19370 0 0 200 200
224308.BSU01370 224308.BSU39820 0 0 198 198
224308.BSU01370 224308.BSU19010 241 0 0 240
224308.BSU01380 224308.BSU27330 0 0 166 165
224308.BSU01380 224308.BSU19150 247 0 0 246
224308.BSU01380 224308.BSU01030 527 0 0 527
224308.BSU01380 224308.BSU01090 546 0 0 546
224308.BSU01380 224308.BSU01110 531 0 0 531
224308.BSU01380 224308.BSU17420 247 0 0 246
224308.BSU01380 224308.BSU25670 469 0 87 494
224308.BSU01380 224308.BSU01250 539 0 0 539
224308.BSU01380 224308.BSU08880 460 0 0 459
224308.BSU01380 224308.BSU00920 684 0 0 684
224308.BSU01380 224308.BSU01410 554 0 0 554
224308.BSU01380 224308.BSU01150 271 0 0 271
224308.BSU01380 224308.BSU16620 546 0 0 546
224308.BSU01380 224308.BSU01389 651 0 0 651
224308.BSU01380 224308.BSU29660 549 0 0 549
224308.BSU01380 224308.BSU16050 469 0 87 494
224308.BSU01380 224308.BSU01330 551 0 0 551
224308.BSU01380 224308.BSU01120 529 0 0 529
224308.BSU01380 224308.BSU01350 540 0 0 540
224308.BSU01380 224308.BSU01100 534 0 0 534
224308.BSU01380 224308.BSU01160 721 0 0 721
224308.BSU01380 224308.BSU01310 699 0 0 699
224308.BSU01380 224308.BSU01490 712 0 0 712
224308.BSU01380 224308.BSU01260 715 0 0 715
224308.BSU01380 224308.BSU01290 460 0 0 459
224308.BSU01380 224308.BSU01220 556 0 0 556
224308.BSU01380 224308.BSU01240 729 0 0 729
224308.BSU01380 224308.BSU01230 699 0 0 699
